2022-05-25 10:07:45,196 [trainer.py] => config: options/bic.yaml
2022-05-25 10:07:45,196 [trainer.py] => prefix: reproduce
2022-05-25 10:07:45,196 [trainer.py] => device: [device(type='cuda', index=0)]
2022-05-25 10:07:45,196 [trainer.py] => seed: 1993
2022-05-25 10:07:45,196 [trainer.py] => num_workers: 8
2022-05-25 10:07:45,196 [trainer.py] => dataset: cifar100
2022-05-25 10:07:45,197 [trainer.py] => shuffle: False
2022-05-25 10:07:45,197 [trainer.py] => method: bic
2022-05-25 10:07:45,197 [trainer.py] => eval_metric: acc
2022-05-25 10:07:45,197 [trainer.py] => backbone: resnet32
2022-05-25 10:07:45,197 [trainer.py] => pretrained: True
2022-05-25 10:07:45,197 [trainer.py] => save_models: False
2022-05-25 10:07:45,197 [trainer.py] => memory_size: 2000
2022-05-25 10:07:45,197 [trainer.py] => fixed_memory: False
2022-05-25 10:07:45,197 [trainer.py] => sampling_method: icarl
2022-05-25 10:07:45,197 [trainer.py] => init_cls: 10
2022-05-25 10:07:45,197 [trainer.py] => increment: 10
2022-05-25 10:07:45,197 [trainer.py] => incre_type: cil
2022-05-25 10:07:45,197 [trainer.py] => T: 2
2022-05-25 10:07:45,197 [trainer.py] => split_ratio: 0.1
2022-05-25 10:07:45,197 [trainer.py] => epochs: 170
2022-05-25 10:07:45,197 [trainer.py] => lrate: 0.1
2022-05-25 10:07:45,197 [trainer.py] => milestones: [60, 100, 140]
2022-05-25 10:07:45,197 [trainer.py] => lrate_decay: 0.1
2022-05-25 10:07:45,197 [trainer.py] => batch_size: 128
2022-05-25 10:07:45,198 [trainer.py] => weight_decay: 0.0002
2022-05-25 10:07:46,944 [data_manager.py] => class order: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
2022-05-25 10:07:47,291 [trainer.py] => All params: 464154
2022-05-25 10:07:47,291 [trainer.py] => Trainable params: 464154
2022-05-25 10:07:47,291 [bic.py] => Learning on 0-10
2022-05-25 10:07:47,303 [bic.py] => Parameters of bias layer:
2022-05-25 10:07:47,303 [bic.py] => 0 => 1.000, 0.000
2022-05-25 10:07:53,506 [bic.py] => training => Task 0, Epoch 1/170 => Loss 2.778, Train_accy 12.780, Test_accy 13.100
2022-05-25 10:08:55,775 [bic.py] => training => Task 0, Epoch 22/170 => Loss 1.003, Train_accy 66.580, Test_accy 65.400
2022-05-25 10:08:58,747 [bic.py] => training => Task 0, Epoch 23/170 => Loss 0.927, Train_accy 68.200, Test_accy 63.400
2022-05-25 10:09:01,764 [bic.py] => training => Task 0, Epoch 24/170 => Loss 0.927, Train_accy 62.760, Test_accy 61.600
2022-05-25 10:09:04,791 [bic.py] => training => Task 0, Epoch 25/170 => Loss 0.858, Train_accy 73.380, Test_accy 67.800
2022-05-25 10:09:07,802 [bic.py] => training => Task 0, Epoch 26/170 => Loss 0.835, Train_accy 72.320, Test_accy 69.500
2022-05-25 10:09:10,811 [bic.py] => training => Task 0, Epoch 27/170 => Loss 0.828, Train_accy 70.540, Test_accy 67.900
2022-05-25 10:09:13,820 [bic.py] => training => Task 0, Epoch 28/170 => Loss 0.766, Train_accy 70.960, Test_accy 67.900
2022-05-25 10:09:16,836 [bic.py] => training => Task 0, Epoch 29/170 => Loss 0.821, Train_accy 72.400, Test_accy 69.300
2022-05-25 10:09:19,919 [bic.py] => training => Task 0, Epoch 30/170 => Loss 0.779, Train_accy 72.700, Test_accy 71.200
2022-05-25 10:09:22,946 [bic.py] => training => Task 0, Epoch 31/170 => Loss 0.731, Train_accy 62.800, Test_accy 60.000
2022-05-25 10:09:25,985 [bic.py] => training => Task 0, Epoch 32/170 => Loss 0.737, Train_accy 65.320, Test_accy 61.800
2022-05-25 10:09:29,063 [bic.py] => training => Task 0, Epoch 33/170 => Loss 0.722, Train_accy 75.820, Test_accy 70.800
2022-05-25 10:09:32,088 [bic.py] => training => Task 0, Epoch 34/170 => Loss 0.617, Train_accy 72.460, Test_accy 67.400
2022-05-25 10:09:35,087 [bic.py] => training => Task 0, Epoch 35/170 => Loss 0.697, Train_accy 69.520, Test_accy 65.000
2022-05-25 10:09:38,155 [bic.py] => training => Task 0, Epoch 36/170 => Loss 0.751, Train_accy 70.560, Test_accy 65.500
2022-05-25 10:09:41,174 [bic.py] => training => Task 0, Epoch 37/170 => Loss 0.703, Train_accy 74.540, Test_accy 72.000
2022-05-25 10:09:44,237 [bic.py] => training => Task 0, Epoch 38/170 => Loss 0.688, Train_accy 78.580, Test_accy 74.500
2022-05-25 10:09:47,346 [bic.py] => training => Task 0, Epoch 39/170 => Loss 0.590, Train_accy 78.180, Test_accy 70.700
2022-05-25 10:09:50,410 [bic.py] => training => Task 0, Epoch 40/170 => Loss 0.592, Train_accy 73.620, Test_accy 73.100
2022-05-25 10:09:53,601 [bic.py] => training => Task 0, Epoch 41/170 => Loss 0.633, Train_accy 78.980, Test_accy 72.900
2022-05-25 10:09:56,677 [bic.py] => training => Task 0, Epoch 42/170 => Loss 0.564, Train_accy 79.960, Test_accy 70.800
2022-05-25 10:09:59,724 [bic.py] => training => Task 0, Epoch 43/170 => Loss 0.567, Train_accy 80.820, Test_accy 72.200
2022-05-25 10:10:02,862 [bic.py] => training => Task 0, Epoch 44/170 => Loss 0.618, Train_accy 76.020, Test_accy 68.400
2022-05-25 10:10:05,850 [bic.py] => training => Task 0, Epoch 45/170 => Loss 0.551, Train_accy 79.300, Test_accy 71.400
2022-05-25 10:10:08,870 [bic.py] => training => Task 0, Epoch 46/170 => Loss 0.526, Train_accy 80.960, Test_accy 71.600
2022-05-25 10:10:11,910 [bic.py] => training => Task 0, Epoch 47/170 => Loss 0.485, Train_accy 76.480, Test_accy 68.600
2022-05-25 10:10:14,880 [bic.py] => training => Task 0, Epoch 48/170 => Loss 0.473, Train_accy 77.780, Test_accy 71.400
2022-05-25 10:10:17,957 [bic.py] => training => Task 0, Epoch 49/170 => Loss 0.675, Train_accy 77.140, Test_accy 71.800
2022-05-25 10:10:20,995 [bic.py] => training => Task 0, Epoch 50/170 => Loss 0.535, Train_accy 79.380, Test_accy 73.400
2022-05-25 10:10:24,151 [bic.py] => training => Task 0, Epoch 51/170 => Loss 0.606, Train_accy 79.440, Test_accy 70.600
2022-05-25 10:10:27,175 [bic.py] => training => Task 0, Epoch 52/170 => Loss 0.529, Train_accy 82.200, Test_accy 75.000
2022-05-25 10:10:30,158 [bic.py] => training => Task 0, Epoch 53/170 => Loss 0.521, Train_accy 81.300, Test_accy 72.700
2022-05-25 10:10:33,087 [bic.py] => training => Task 0, Epoch 54/170 => Loss 0.485, Train_accy 83.380, Test_accy 75.400
2022-05-25 10:10:36,119 [bic.py] => training => Task 0, Epoch 55/170 => Loss 0.417, Train_accy 81.000, Test_accy 73.400
2022-05-25 10:10:39,162 [bic.py] => training => Task 0, Epoch 56/170 => Loss 0.387, Train_accy 87.540, Test_accy 77.600
2022-05-25 10:10:42,145 [bic.py] => training => Task 0, Epoch 57/170 => Loss 0.459, Train_accy 81.680, Test_accy 75.000
2022-05-25 10:10:45,185 [bic.py] => training => Task 0, Epoch 58/170 => Loss 0.454, Train_accy 81.520, Test_accy 72.200
2022-05-25 10:10:48,172 [bic.py] => training => Task 0, Epoch 59/170 => Loss 0.388, Train_accy 86.240, Test_accy 76.700
2022-05-25 10:10:51,192 [bic.py] => training => Task 0, Epoch 60/170 => Loss 0.407, Train_accy 81.820, Test_accy 72.500
2022-05-25 10:10:54,237 [bic.py] => training => Task 0, Epoch 61/170 => Loss 0.310, Train_accy 92.140, Test_accy 81.000
2022-05-25 10:10:57,244 [bic.py] => training => Task 0, Epoch 62/170 => Loss 0.243, Train_accy 93.900, Test_accy 82.400
2022-05-25 10:11:00,321 [bic.py] => training => Task 0, Epoch 63/170 => Loss 0.216, Train_accy 94.020, Test_accy 81.900
2022-05-25 10:11:03,443 [bic.py] => training => Task 0, Epoch 64/170 => Loss 0.200, Train_accy 94.380, Test_accy 82.600
2022-05-25 10:11:06,524 [bic.py] => training => Task 0, Epoch 65/170 => Loss 0.197, Train_accy 95.140, Test_accy 83.400
2022-05-25 10:11:09,554 [bic.py] => training => Task 0, Epoch 66/170 => Loss 0.189, Train_accy 94.860, Test_accy 82.400
2022-05-25 10:11:12,614 [bic.py] => training => Task 0, Epoch 67/170 => Loss 0.174, Train_accy 95.640, Test_accy 83.800
2022-05-25 10:11:15,716 [bic.py] => training => Task 0, Epoch 68/170 => Loss 0.174, Train_accy 95.680, Test_accy 83.400
2022-05-25 10:11:18,762 [bic.py] => training => Task 0, Epoch 69/170 => Loss 0.199, Train_accy 95.100, Test_accy 83.400
2022-05-25 10:11:21,783 [bic.py] => training => Task 0, Epoch 70/170 => Loss 0.185, Train_accy 95.660, Test_accy 83.300
2022-05-25 10:11:24,837 [bic.py] => training => Task 0, Epoch 71/170 => Loss 0.155, Train_accy 95.840, Test_accy 83.700
2022-05-25 10:11:27,918 [bic.py] => training => Task 0, Epoch 72/170 => Loss 0.164, Train_accy 96.220, Test_accy 82.300
2022-05-25 10:11:30,935 [bic.py] => training => Task 0, Epoch 73/170 => Loss 0.181, Train_accy 95.900, Test_accy 82.600
2022-05-25 10:11:33,876 [bic.py] => training => Task 0, Epoch 74/170 => Loss 0.161, Train_accy 95.980, Test_accy 83.400
2022-05-25 10:11:36,887 [bic.py] => training => Task 0, Epoch 75/170 => Loss 0.161, Train_accy 96.260, Test_accy 82.400
2022-05-25 10:11:39,910 [bic.py] => training => Task 0, Epoch 76/170 => Loss 0.147, Train_accy 95.480, Test_accy 82.500
2022-05-25 10:11:42,966 [bic.py] => training => Task 0, Epoch 77/170 => Loss 0.137, Train_accy 96.420, Test_accy 81.800
2022-05-25 10:11:46,021 [bic.py] => training => Task 0, Epoch 78/170 => Loss 0.155, Train_accy 96.380, Test_accy 82.100
2022-05-25 10:11:49,054 [bic.py] => training => Task 0, Epoch 79/170 => Loss 0.153, Train_accy 96.780, Test_accy 84.100
2022-05-25 10:11:52,124 [bic.py] => training => Task 0, Epoch 80/170 => Loss 0.135, Train_accy 96.840, Test_accy 83.800
2022-05-25 10:11:55,176 [bic.py] => training => Task 0, Epoch 81/170 => Loss 0.134, Train_accy 96.840, Test_accy 83.300
2022-05-25 10:11:58,252 [bic.py] => training => Task 0, Epoch 82/170 => Loss 0.125, Train_accy 96.540, Test_accy 82.800
2022-05-25 10:12:01,347 [bic.py] => training => Task 0, Epoch 83/170 => Loss 0.133, Train_accy 96.560, Test_accy 82.100
2022-05-25 10:12:04,383 [bic.py] => training => Task 0, Epoch 84/170 => Loss 0.134, Train_accy 96.520, Test_accy 83.700
2022-05-25 10:12:07,474 [bic.py] => training => Task 0, Epoch 85/170 => Loss 0.140, Train_accy 96.880, Test_accy 82.400
2022-05-25 10:12:10,511 [bic.py] => training => Task 0, Epoch 86/170 => Loss 0.113, Train_accy 97.860, Test_accy 82.000
2022-05-25 10:12:13,538 [bic.py] => training => Task 0, Epoch 87/170 => Loss 0.123, Train_accy 97.480, Test_accy 82.900
2022-05-25 10:12:16,474 [bic.py] => training => Task 0, Epoch 88/170 => Loss 0.109, Train_accy 97.720, Test_accy 83.100
2022-05-25 10:12:19,502 [bic.py] => training => Task 0, Epoch 89/170 => Loss 0.097, Train_accy 97.400, Test_accy 82.900
2022-05-25 10:12:22,553 [bic.py] => training => Task 0, Epoch 90/170 => Loss 0.114, Train_accy 97.640, Test_accy 83.000
2022-05-25 10:12:25,559 [bic.py] => training => Task 0, Epoch 91/170 => Loss 0.110, Train_accy 97.660, Test_accy 82.200
2022-05-25 10:12:28,559 [bic.py] => training => Task 0, Epoch 92/170 => Loss 0.109, Train_accy 97.780, Test_accy 82.600
2022-05-25 10:12:31,639 [bic.py] => training => Task 0, Epoch 93/170 => Loss 0.126, Train_accy 97.500, Test_accy 81.800
2022-05-25 10:12:34,606 [bic.py] => training => Task 0, Epoch 94/170 => Loss 0.130, Train_accy 97.680, Test_accy 82.600
2022-05-25 10:12:37,686 [bic.py] => training => Task 0, Epoch 95/170 => Loss 0.127, Train_accy 97.380, Test_accy 82.200
2022-05-25 10:12:40,723 [bic.py] => training => Task 0, Epoch 96/170 => Loss 0.114, Train_accy 97.560, Test_accy 82.200
2022-05-25 10:12:43,792 [bic.py] => training => Task 0, Epoch 97/170 => Loss 0.103, Train_accy 97.820, Test_accy 82.500
2022-05-25 10:12:46,871 [bic.py] => training => Task 0, Epoch 98/170 => Loss 0.109, Train_accy 98.060, Test_accy 82.200
2022-05-25 10:12:49,919 [bic.py] => training => Task 0, Epoch 99/170 => Loss 0.111, Train_accy 97.980, Test_accy 83.000
2022-05-25 10:12:52,954 [bic.py] => training => Task 0, Epoch 100/170 => Loss 0.123, Train_accy 97.300, Test_accy 82.300
2022-05-25 10:12:55,891 [bic.py] => training => Task 0, Epoch 101/170 => Loss 0.099, Train_accy 97.900, Test_accy 82.600
2022-05-25 10:12:58,946 [bic.py] => training => Task 0, Epoch 102/170 => Loss 0.092, Train_accy 97.580, Test_accy 82.400
2022-05-25 10:13:01,902 [bic.py] => training => Task 0, Epoch 103/170 => Loss 0.108, Train_accy 97.840, Test_accy 82.500
2022-05-25 10:13:04,899 [bic.py] => training => Task 0, Epoch 104/170 => Loss 0.085, Train_accy 98.080, Test_accy 82.800
2022-05-25 10:13:07,888 [bic.py] => training => Task 0, Epoch 105/170 => Loss 0.097, Train_accy 98.380, Test_accy 83.000
2022-05-25 10:13:10,914 [bic.py] => training => Task 0, Epoch 106/170 => Loss 0.084, Train_accy 98.460, Test_accy 83.000
2022-05-25 10:13:13,962 [bic.py] => training => Task 0, Epoch 107/170 => Loss 0.090, Train_accy 98.080, Test_accy 83.100
2022-05-25 10:13:16,992 [bic.py] => training => Task 0, Epoch 108/170 => Loss 0.080, Train_accy 98.360, Test_accy 82.700
2022-05-25 10:13:19,976 [bic.py] => training => Task 0, Epoch 109/170 => Loss 0.078, Train_accy 98.480, Test_accy 82.700
2022-05-25 10:13:22,961 [bic.py] => training => Task 0, Epoch 110/170 => Loss 0.115, Train_accy 98.200, Test_accy 81.900
2022-05-25 10:13:25,971 [bic.py] => training => Task 0, Epoch 111/170 => Loss 0.084, Train_accy 98.720, Test_accy 83.300
2022-05-25 10:13:28,999 [bic.py] => training => Task 0, Epoch 112/170 => Loss 0.091, Train_accy 98.200, Test_accy 82.900
2022-05-25 10:13:32,050 [bic.py] => training => Task 0, Epoch 113/170 => Loss 0.091, Train_accy 98.560, Test_accy 82.400
2022-05-25 10:13:35,114 [bic.py] => training => Task 0, Epoch 114/170 => Loss 0.101, Train_accy 98.040, Test_accy 83.100
2022-05-25 10:13:38,147 [bic.py] => training => Task 0, Epoch 115/170 => Loss 0.084, Train_accy 98.720, Test_accy 82.800
2022-05-25 10:13:41,207 [bic.py] => training => Task 0, Epoch 116/170 => Loss 0.092, Train_accy 98.460, Test_accy 82.900
2022-05-25 10:13:44,290 [bic.py] => training => Task 0, Epoch 117/170 => Loss 0.081, Train_accy 98.520, Test_accy 83.300
2022-05-25 10:13:47,277 [bic.py] => training => Task 0, Epoch 118/170 => Loss 0.079, Train_accy 98.280, Test_accy 82.000
2022-05-25 10:13:50,262 [bic.py] => training => Task 0, Epoch 119/170 => Loss 0.097, Train_accy 98.340, Test_accy 82.300
2022-05-25 10:13:53,248 [bic.py] => training => Task 0, Epoch 120/170 => Loss 0.074, Train_accy 98.660, Test_accy 82.500
2022-05-25 10:13:56,276 [bic.py] => training => Task 0, Epoch 121/170 => Loss 0.079, Train_accy 98.600, Test_accy 82.800
2022-05-25 10:13:59,294 [bic.py] => training => Task 0, Epoch 122/170 => Loss 0.078, Train_accy 98.160, Test_accy 83.300
2022-05-25 10:14:02,329 [bic.py] => training => Task 0, Epoch 123/170 => Loss 0.082, Train_accy 98.580, Test_accy 82.800
2022-05-25 10:14:05,359 [bic.py] => training => Task 0, Epoch 124/170 => Loss 0.072, Train_accy 98.260, Test_accy 82.400
2022-05-25 10:14:08,423 [bic.py] => training => Task 0, Epoch 125/170 => Loss 0.078, Train_accy 98.560, Test_accy 82.700
2022-05-25 10:14:11,386 [bic.py] => training => Task 0, Epoch 126/170 => Loss 0.086, Train_accy 98.380, Test_accy 82.500
2022-05-25 10:14:14,424 [bic.py] => training => Task 0, Epoch 127/170 => Loss 0.069, Train_accy 98.320, Test_accy 82.300
2022-05-25 10:14:17,358 [bic.py] => training => Task 0, Epoch 128/170 => Loss 0.076, Train_accy 98.360, Test_accy 82.200
2022-05-25 10:14:20,341 [bic.py] => training => Task 0, Epoch 129/170 => Loss 0.093, Train_accy 98.860, Test_accy 82.100
2022-05-25 10:14:23,370 [bic.py] => training => Task 0, Epoch 130/170 => Loss 0.081, Train_accy 98.700, Test_accy 82.200
2022-05-25 10:14:26,375 [bic.py] => training => Task 0, Epoch 131/170 => Loss 0.081, Train_accy 98.720, Test_accy 82.600
2022-05-25 10:14:29,426 [bic.py] => training => Task 0, Epoch 132/170 => Loss 0.072, Train_accy 98.820, Test_accy 82.200
2022-05-25 10:14:32,489 [bic.py] => training => Task 0, Epoch 133/170 => Loss 0.072, Train_accy 98.600, Test_accy 81.900
2022-05-25 10:14:35,546 [bic.py] => training => Task 0, Epoch 134/170 => Loss 0.072, Train_accy 98.760, Test_accy 82.700
2022-05-25 10:14:38,578 [bic.py] => training => Task 0, Epoch 135/170 => Loss 0.077, Train_accy 98.800, Test_accy 82.900
2022-05-25 10:14:41,611 [bic.py] => training => Task 0, Epoch 136/170 => Loss 0.078, Train_accy 98.680, Test_accy 83.200
2022-05-25 10:14:44,601 [bic.py] => training => Task 0, Epoch 137/170 => Loss 0.067, Train_accy 98.880, Test_accy 82.700
2022-05-25 10:14:47,672 [bic.py] => training => Task 0, Epoch 138/170 => Loss 0.070, Train_accy 98.940, Test_accy 83.000
2022-05-25 10:14:50,694 [bic.py] => training => Task 0, Epoch 139/170 => Loss 0.069, Train_accy 98.880, Test_accy 83.300
2022-05-25 10:14:53,785 [bic.py] => training => Task 0, Epoch 140/170 => Loss 0.103, Train_accy 99.040, Test_accy 82.700
2022-05-25 10:14:56,832 [bic.py] => training => Task 0, Epoch 141/170 => Loss 0.077, Train_accy 98.620, Test_accy 82.800
2022-05-25 10:14:59,821 [bic.py] => training => Task 0, Epoch 142/170 => Loss 0.069, Train_accy 98.840, Test_accy 82.800
2022-05-25 10:15:02,872 [bic.py] => training => Task 0, Epoch 143/170 => Loss 0.074, Train_accy 98.600, Test_accy 82.200
2022-05-25 10:15:05,934 [bic.py] => training => Task 0, Epoch 144/170 => Loss 0.082, Train_accy 98.400, Test_accy 83.000
2022-05-25 10:15:09,066 [bic.py] => training => Task 0, Epoch 145/170 => Loss 0.067, Train_accy 98.960, Test_accy 83.000
2022-05-25 10:15:12,172 [bic.py] => training => Task 0, Epoch 146/170 => Loss 0.076, Train_accy 98.840, Test_accy 83.100
2022-05-25 10:15:15,162 [bic.py] => training => Task 0, Epoch 147/170 => Loss 0.075, Train_accy 98.720, Test_accy 83.000
2022-05-25 10:15:18,143 [bic.py] => training => Task 0, Epoch 148/170 => Loss 0.067, Train_accy 98.400, Test_accy 82.900
2022-05-25 10:15:21,150 [bic.py] => training => Task 0, Epoch 149/170 => Loss 0.080, Train_accy 98.740, Test_accy 83.200
2022-05-25 10:15:24,215 [bic.py] => training => Task 0, Epoch 150/170 => Loss 0.090, Train_accy 98.760, Test_accy 82.700
2022-05-25 10:15:27,202 [bic.py] => training => Task 0, Epoch 151/170 => Loss 0.064, Train_accy 98.600, Test_accy 82.600
2022-05-25 10:15:30,320 [bic.py] => training => Task 0, Epoch 152/170 => Loss 0.075, Train_accy 98.680, Test_accy 83.100
2022-05-25 10:15:33,335 [bic.py] => training => Task 0, Epoch 153/170 => Loss 0.086, Train_accy 98.500, Test_accy 82.500
2022-05-25 10:15:36,420 [bic.py] => training => Task 0, Epoch 154/170 => Loss 0.067, Train_accy 98.640, Test_accy 82.800
2022-05-25 10:15:39,456 [bic.py] => training => Task 0, Epoch 155/170 => Loss 0.091, Train_accy 98.380, Test_accy 82.100
2022-05-25 10:15:42,454 [bic.py] => training => Task 0, Epoch 156/170 => Loss 0.087, Train_accy 98.720, Test_accy 83.200
2022-05-25 10:15:45,484 [bic.py] => training => Task 0, Epoch 157/170 => Loss 0.064, Train_accy 98.840, Test_accy 83.100
2022-05-25 10:15:48,481 [bic.py] => training => Task 0, Epoch 158/170 => Loss 0.064, Train_accy 98.760, Test_accy 82.600
2022-05-25 10:15:51,670 [bic.py] => training => Task 0, Epoch 159/170 => Loss 0.077, Train_accy 98.400, Test_accy 82.200
2022-05-25 10:15:54,660 [bic.py] => training => Task 0, Epoch 160/170 => Loss 0.071, Train_accy 98.760, Test_accy 82.700
2022-05-25 10:15:57,736 [bic.py] => training => Task 0, Epoch 161/170 => Loss 0.092, Train_accy 98.940, Test_accy 82.500
2022-05-25 10:16:00,759 [bic.py] => training => Task 0, Epoch 162/170 => Loss 0.064, Train_accy 98.540, Test_accy 82.800
2022-05-25 10:16:03,757 [bic.py] => training => Task 0, Epoch 163/170 => Loss 0.084, Train_accy 98.860, Test_accy 83.300
2022-05-25 10:16:06,805 [bic.py] => training => Task 0, Epoch 164/170 => Loss 0.074, Train_accy 98.580, Test_accy 82.400
2022-05-25 10:16:09,794 [bic.py] => training => Task 0, Epoch 165/170 => Loss 0.088, Train_accy 98.420, Test_accy 82.400
2022-05-25 10:16:12,834 [bic.py] => training => Task 0, Epoch 166/170 => Loss 0.075, Train_accy 98.680, Test_accy 83.300
2022-05-25 10:16:15,864 [bic.py] => training => Task 0, Epoch 167/170 => Loss 0.078, Train_accy 98.680, Test_accy 82.800
2022-05-25 10:16:19,004 [bic.py] => training => Task 0, Epoch 168/170 => Loss 0.086, Train_accy 98.500, Test_accy 83.000
